Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (9), centered (9), scaled (9), remove (4) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens          Spec         DPM      
  5     0.37105263  0.7904078  0.8756410256  0.527888889  0.4988531
  5     0.42263158  0.7904078  0.8537179487  0.583000000  0.4555573
  5     0.47421053  0.7904078  0.8271153846  0.633666667  0.4223607
  5     0.52578947  0.7904078  0.7950641026  0.681333333  0.4001580
  5     0.57736842  0.7904078  0.7526923077  0.719111111  0.4013428
  5     0.62894737  0.7904078  0.7043589744  0.757888889  0.4108420
  5     0.68052632  0.7904078  0.6346153846  0.800666667  0.4405000
  5     0.73210526  0.7904078  0.5594871795  0.832555556  0.4957386
  5     0.78368421  0.7904078  0.4699358974  0.868666667  0.5624478
  5     0.83526316  0.7904078  0.3535256410  0.905555556  0.6646411
  5     0.88684211  0.7904078  0.2407692308  0.951888889  0.7645006
  5     0.93842105  0.7904078  0.1215384615  0.979555556  0.8798499
  5     0.99000000  0.7904078  0.0046153846  0.997888889  0.9955002
  6     0.01000000  0.7886859  0.9984615385  0.000000000  1.0000591
  6     0.06157895  0.7886859  0.9875000000  0.043333333  0.9572114
  6     0.11315789  0.7886859  0.9742948718  0.149666667  0.8521459
  6     0.16473684  0.7886859  0.9570512821  0.242444444  0.7612860
  6     0.21631579  0.7886859  0.9384615385  0.320444444  0.6862938
  6     0.26789474  0.7886859  0.9188461538  0.395555556  0.6148010
  6     0.31947368  0.7886859  0.8991025641  0.463111111  0.5536300
  6     0.37105263  0.7886859  0.8811538462  0.524222222  0.4992592
  6     0.42263158  0.7886859  0.8545512821  0.584555556  0.4537688
  6     0.47421053  0.7886859  0.8230769231  0.639000000  0.4199198
  6     0.52578947  0.7886859  0.7928846154  0.677222222  0.4068414
  6     0.57736842  0.7886859  0.7503205128  0.719111111  0.3996600
  6     0.62894737  0.7886859  0.7076282051  0.754222222  0.4071427
  6     0.68052632  0.7886859  0.6419230769  0.791000000  0.4400462
  6     0.73210526  0.7886859  0.5562820513  0.832666667  0.4966019
  6     0.78368421  0.7886859  0.4625641026  0.870666667  0.5708018
  6     0.83526316  0.7886859  0.3552564103  0.908666667  0.6604271
  6     0.88684211  0.7886859  0.2455769231  0.945777778  0.7609652
  6     0.93842105  0.7886859  0.1315384615  0.975555556  0.8704127
  6     0.99000000  0.7886859  0.0139102564  0.995777778  0.9863208
  7     0.01000000  0.7894405  0.9983974359  0.000000000  1.0000642
  7     0.06157895  0.7894405  0.9868589744  0.045555556  0.9549975
  7     0.11315789  0.7894405  0.9726923077  0.159555556  0.8424244
  7     0.16473684  0.7894405  0.9555128205  0.254000000  0.7500587
  7     0.21631579  0.7894405  0.9392307692  0.316555556  0.6897466
  7     0.26789474  0.7894405  0.9172435897  0.389222222  0.6215360
  7     0.31947368  0.7894405  0.8991666667  0.454888889  0.5611249
  7     0.37105263  0.7894405  0.8796794872  0.516555556  0.5073017
  7     0.42263158  0.7894405  0.8601923077  0.588111111  0.4493836
  7     0.47421053  0.7894405  0.8248717949  0.642000000  0.4170606
  7     0.52578947  0.7894405  0.7911538462  0.679444444  0.4066164
  7     0.57736842  0.7894405  0.7528205128  0.723111111  0.3979055
  7     0.62894737  0.7894405  0.6973717949  0.755000000  0.4153151
  7     0.68052632  0.7894405  0.6333333333  0.792222222  0.4449674
  7     0.73210526  0.7894405  0.5580128205  0.831333333  0.4972974
  7     0.78368421  0.7894405  0.4727564103  0.865666667  0.5630474
  7     0.83526316  0.7894405  0.3637820513  0.901555556  0.6553997
  7     0.88684211  0.7894405  0.2446153846  0.943555556  0.7622874
  7     0.93842105  0.7894405  0.1343589744  0.979555556  0.8673738
  7     0.99000000  0.7894405  0.0069230769  0.995777778  0.9932998
  8     0.01000000  0.7865264  0.9969230769  0.003222222  0.9968959
  8     0.06157895  0.7865264  0.9844871795  0.046444444  0.9542272
  8     0.11315789  0.7865264  0.9703846154  0.147555556  0.8545517
  8     0.16473684  0.7865264  0.9538461538  0.258111111  0.7457509
  8     0.21631579  0.7865264  0.9376282051  0.325000000  0.6814975
  8     0.26789474  0.7865264  0.9182692308  0.397666667  0.6129229
  8     0.31947368  0.7865264  0.8975641026  0.460111111  0.5569468
  8     0.37105263  0.7865264  0.8773076923  0.519777778  0.5047467
  8     0.42263158  0.7865264  0.8568589744  0.583666667  0.4536529
  8     0.47421053  0.7865264  0.8201923077  0.636111111  0.4248266
  8     0.52578947  0.7865264  0.7817948718  0.674111111  0.4171759
  8     0.57736842  0.7865264  0.7457051282  0.720333333  0.4032341
  8     0.62894737  0.7865264  0.7062179487  0.756111111  0.4079033
  8     0.68052632  0.7865264  0.6255769231  0.794222222  0.4515052
  8     0.73210526  0.7865264  0.5506410256  0.829444444  0.5029485
  8     0.78368421  0.7865264  0.4718589744  0.865444444  0.5623977
  8     0.83526316  0.7865264  0.3659615385  0.897222222  0.6537898
  8     0.88684211  0.7865264  0.2510897436  0.943777778  0.7563729
  8     0.93842105  0.7865264  0.1417307692  0.972444444  0.8606864
  8     0.99000000  0.7865264  0.0100641026  0.994666667  0.9902203

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 4 and threshold = 0.5773684.
