Random Forest 

225 samples
  7 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (7), centered (7), scaled (7) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens        Spec         DPM      
  3     0.62894737  0.7719701  0.64929487  0.719777778  0.4738376
  3     0.68052632  0.7719701  0.59923077  0.759000000  0.4894031
  3     0.73210526  0.7719701  0.54897436  0.806444444  0.5084976
  3     0.78368421  0.7719701  0.48365385  0.847111111  0.5530081
  3     0.83526316  0.7719701  0.39621795  0.885333333  0.6239561
  3     0.88684211  0.7719701  0.28801282  0.926333333  0.7211187
  3     0.93842105  0.7719701  0.19326923  0.966333333  0.8099556
  3     0.99000000  0.7719701  0.02916667  0.997777778  0.9710988
  4     0.01000000  0.7684423  0.99846154  0.002222222  0.9978369
  4     0.06157895  0.7684423  0.98910256  0.076555556  0.9239979
  4     0.11315789  0.7684423  0.98211538  0.167333333  0.8339770
  4     0.16473684  0.7684423  0.96493590  0.272888889  0.7300892
  4     0.21631579  0.7684423  0.93615385  0.337333333  0.6701513
  4     0.26789474  0.7684423  0.91666667  0.380444444  0.6310823
  4     0.31947368  0.7684423  0.88596154  0.442333333  0.5781656
  4     0.37105263  0.7684423  0.84717949  0.507666667  0.5285811
  4     0.42263158  0.7684423  0.81025641  0.568888889  0.4899706
  4     0.47421053  0.7684423  0.77211538  0.611000000  0.4726594
  4     0.52578947  0.7684423  0.72987179  0.650555556  0.4635143
  4     0.57736842  0.7684423  0.68230769  0.679444444  0.4740823
  4     0.62894737  0.7684423  0.64237179  0.719555556  0.4769408
  4     0.68052632  0.7684423  0.59525641  0.768444444  0.4887620
  4     0.73210526  0.7684423  0.54596154  0.807555556  0.5091866
  4     0.78368421  0.7684423  0.48750000  0.848333333  0.5482718
  4     0.83526316  0.7684423  0.41339744  0.881000000  0.6082292
  4     0.88684211  0.7684423  0.31852564  0.922000000  0.6923070
  4     0.93842105  0.7684423  0.19467949  0.967222222  0.8081814
  4     0.99000000  0.7684423  0.03442308  0.997000000  0.9658515
  5     0.01000000  0.7669298  0.99692308  0.003111111  0.9970071
  5     0.06157895  0.7669298  0.98910256  0.079666667  0.9208983
  5     0.11315789  0.7669298  0.97897436  0.168222222  0.8331833
  5     0.16473684  0.7669298  0.96269231  0.267777778  0.7353931
  5     0.21631579  0.7669298  0.93448718  0.343111111  0.6644078
  5     0.26789474  0.7669298  0.91339744  0.383333333  0.6285325
  5     0.31947368  0.7669298  0.88057692  0.447333333  0.5739926
  5     0.37105263  0.7669298  0.83980769  0.509666667  0.5301784
  5     0.42263158  0.7669298  0.80942308  0.574000000  0.4850470
  5     0.47421053  0.7669298  0.76038462  0.618555556  0.4723195
  5     0.52578947  0.7669298  0.72237179  0.652777778  0.4669063
  5     0.57736842  0.7669298  0.67980769  0.678333333  0.4766654
  5     0.62894737  0.7669298  0.64076923  0.723111111  0.4756525
  5     0.68052632  0.7669298  0.59480769  0.770000000  0.4872449
  5     0.73210526  0.7669298  0.54615385  0.810333333  0.5108296
  5     0.78368421  0.7669298  0.49314103  0.848222222  0.5434494
  5     0.83526316  0.7669298  0.42134615  0.878888889  0.6012520
  5     0.88684211  0.7669298  0.33147436  0.918888889  0.6798289
  5     0.93842105  0.7669298  0.21974359  0.963111111  0.7839154
  5     0.99000000  0.7669298  0.03673077  0.995888889  0.9636018
  6     0.01000000  0.7652589  0.99538462  0.003111111  0.9970661
  6     0.06157895  0.7652589  0.98756410  0.085111111  0.9155756
  6     0.11315789  0.7652589  0.97980769  0.168000000  0.8335120
  6     0.16473684  0.7652589  0.96102564  0.266555556  0.7366457
  6     0.21631579  0.7652589  0.93519231  0.332111111  0.6750498
  6     0.26789474  0.7652589  0.91012821  0.386111111  0.6261423
  6     0.31947368  0.7652589  0.87121795  0.450222222  0.5736351
  6     0.37105263  0.7652589  0.83352564  0.512333333  0.5301304
  6     0.42263158  0.7652589  0.79852564  0.573777778  0.4897418
  6     0.47421053  0.7652589  0.75096154  0.619666667  0.4754908
  6     0.52578947  0.7652589  0.71589744  0.651777778  0.4710630
  6     0.57736842  0.7652589  0.68051282  0.680555556  0.4732724
  6     0.62894737  0.7652589  0.64134615  0.714222222  0.4792754
  6     0.68052632  0.7652589  0.59224359  0.772222222  0.4902149
  6     0.73210526  0.7652589  0.54500000  0.804555556  0.5136548
  6     0.78368421  0.7652589  0.49916667  0.847333333  0.5365872
  6     0.83526316  0.7652589  0.42935897  0.875777778  0.5947482
  6     0.88684211  0.7652589  0.33538462  0.913666667  0.6786107
  6     0.93842105  0.7652589  0.23948718  0.960000000  0.7647971
  6     0.99000000  0.7652589  0.04320513  0.994777778  0.9573259

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 1 and threshold = 0.6289474.
