Random Forest 

225 samples
  7 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (5), centered (5), scaled (5), remove (2) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using down-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens         Spec         DPM      
  3     0.11315789  0.7561898  0.955128205  0.254555556  0.7495150
  3     0.16473684  0.7561898  0.936346154  0.344666667  0.6626038
  3     0.21631579  0.7561898  0.913525641  0.404666667  0.6072522
  3     0.26789474  0.7561898  0.879038462  0.469444444  0.5533792
  3     0.31947368  0.7561898  0.854166667  0.528222222  0.5068538
  3     0.37105263  0.7561898  0.812756410  0.567333333  0.4890294
  3     0.42263158  0.7561898  0.772051282  0.604888889  0.4797319
  3     0.47421053  0.7561898  0.728076923  0.649111111  0.4689216
  3     0.52578947  0.7561898  0.681282051  0.687777778  0.4725477
  3     0.57736842  0.7561898  0.631987179  0.734222222  0.4785286
  3     0.62894737  0.7561898  0.569679487  0.763888889  0.5148393
  3     0.68052632  0.7561898  0.514166667  0.794777778  0.5464587
  3     0.73210526  0.7561898  0.458653846  0.823888889  0.5855566
  3     0.78368421  0.7561898  0.394871795  0.858000000  0.6331299
  3     0.83526316  0.7561898  0.324679487  0.897111111  0.6918255
  3     0.88684211  0.7561898  0.243653846  0.939222222  0.7631428
  3     0.93842105  0.7561898  0.131923077  0.967777778  0.8711030
  3     0.99000000  0.7561898  0.018525641  1.000000000  0.9814744
  4     0.01000000  0.7456720  0.992307692  0.019777778  0.9806637
  4     0.06157895  0.7456720  0.973589744  0.153777778  0.8482781
  4     0.11315789  0.7456720  0.948525641  0.240111111  0.7648144
  4     0.16473684  0.7456720  0.925897436  0.340888889  0.6681703
  4     0.21631579  0.7456720  0.904743590  0.417000000  0.5990301
  4     0.26789474  0.7456720  0.877564103  0.477777778  0.5473465
  4     0.31947368  0.7456720  0.837500000  0.528333333  0.5141531
  4     0.37105263  0.7456720  0.794358974  0.567888889  0.4994974
  4     0.42263158  0.7456720  0.757115385  0.613222222  0.4780413
  4     0.47421053  0.7456720  0.711987179  0.645111111  0.4814079
  4     0.52578947  0.7456720  0.668269231  0.686444444  0.4811158
  4     0.57736842  0.7456720  0.627628205  0.726000000  0.4854666
  4     0.62894737  0.7456720  0.572179487  0.764111111  0.5091836
  4     0.68052632  0.7456720  0.517051282  0.796888889  0.5402193
  4     0.73210526  0.7456720  0.460128205  0.827111111  0.5824962
  4     0.78368421  0.7456720  0.398012821  0.859111111  0.6306565
  4     0.83526316  0.7456720  0.325256410  0.894000000  0.6914539
  4     0.88684211  0.7456720  0.252500000  0.926777778  0.7574111
  4     0.93842105  0.7456720  0.141025641  0.955444444  0.8632112
  4     0.99000000  0.7456720  0.019551282  0.991666667  0.9810011

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 1 and threshold = 0.5257895.
