Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (13), centered (13), scaled (13) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using down-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens          Spec         DPM      
   4    0.21631579  0.7933921  0.9305769231  0.376555556  0.6314538
   4    0.26789474  0.7933921  0.9125641026  0.448444444  0.5644699
   4    0.31947368  0.7933921  0.8825641026  0.517333333  0.5059353
   4    0.37105263  0.7933921  0.8482051282  0.569888889  0.4701957
   4    0.42263158  0.7933921  0.8083333333  0.626777778  0.4401544
   4    0.47421053  0.7933921  0.7724358974  0.672666667  0.4220157
   4    0.52578947  0.7933921  0.7279487179  0.730333333  0.4114178
   4    0.57736842  0.7933921  0.6712820513  0.770000000  0.4300893
   4    0.62894737  0.7933921  0.6133974359  0.812888889  0.4535903
   4    0.68052632  0.7933921  0.5366025641  0.839777778  0.5097019
   4    0.73210526  0.7933921  0.4489743590  0.890111111  0.5732749
   4    0.78368421  0.7933921  0.3435897436  0.934666667  0.6655190
   4    0.83526316  0.7933921  0.2350641026  0.972444444  0.7673806
   4    0.88684211  0.7933921  0.1366666667  0.980555556  0.8646744
   4    0.93842105  0.7933921  0.0452564103  0.991666667  0.9552178
   4    0.99000000  0.7933921  0.0007692308  1.000000000  0.9992308
   5    0.01000000  0.7915940  1.0000000000  0.001000000  0.9990000
   5    0.06157895  0.7915940  0.9891666667  0.077222222  0.9232396
   5    0.11315789  0.7915940  0.9711538462  0.170888889  0.8308137
   5    0.16473684  0.7915940  0.9476282051  0.266111111  0.7383423
   5    0.21631579  0.7915940  0.9282051282  0.359555556  0.6480507
   5    0.26789474  0.7915940  0.9110256410  0.449444444  0.5634936
   5    0.31947368  0.7915940  0.8877564103  0.508111111  0.5133863
   5    0.37105263  0.7915940  0.8410897436  0.564111111  0.4800009
   5    0.42263158  0.7915940  0.8060256410  0.630333333  0.4381824
   5    0.47421053  0.7915940  0.7654487179  0.678777778  0.4219831
   5    0.52578947  0.7915940  0.7185256410  0.729111111  0.4199603
   5    0.57736842  0.7915940  0.6703205128  0.771555556  0.4274968
   5    0.62894737  0.7915940  0.6164743590  0.808444444  0.4538505
   5    0.68052632  0.7915940  0.5416666667  0.843444444  0.5019833
   5    0.73210526  0.7915940  0.4575000000  0.890333333  0.5649433
   5    0.78368421  0.7915940  0.3578846154  0.931555556  0.6522436
   5    0.83526316  0.7915940  0.2582051282  0.961888889  0.7456202
   5    0.88684211  0.7915940  0.1478205128  0.980555556  0.8538747
   5    0.93842105  0.7915940  0.0483974359  0.992777778  0.9519981
   5    0.99000000  0.7915940  0.0000000000  1.000000000  1.0000000
   6    0.01000000  0.7915883  1.0000000000  0.004111111  0.9958889
   6    0.06157895  0.7915883  0.9828846154  0.079000000  0.9218258
   6    0.11315789  0.7915883  0.9633974359  0.172777778  0.8297669
   6    0.16473684  0.7915883  0.9462820513  0.267777778  0.7371361
   6    0.21631579  0.7915883  0.9259615385  0.372111111  0.6369368
   6    0.26789474  0.7915883  0.9110897436  0.454666667  0.5585593
   6    0.31947368  0.7915883  0.8836538462  0.521777778  0.5014948
   6    0.37105263  0.7915883  0.8530128205  0.570777778  0.4662450
   6    0.42263158  0.7915883  0.8111538462  0.628888889  0.4309409
   6    0.47421053  0.7915883  0.7697435897  0.680111111  0.4148971
   6    0.52578947  0.7915883  0.7250000000  0.724666667  0.4172500
   6    0.57736842  0.7915883  0.6787179487  0.775111111  0.4195103
   6    0.62894737  0.7915883  0.6232692308  0.820555556  0.4415178
   6    0.68052632  0.7915883  0.5536538462  0.855666667  0.4916559
   6    0.73210526  0.7915883  0.4498717949  0.882111111  0.5759783
   6    0.78368421  0.7915883  0.3632692308  0.920444444  0.6497834
   6    0.83526316  0.7915883  0.2617948718  0.961222222  0.7426405
   6    0.88684211  0.7915883  0.1632051282  0.978666667  0.8384992
   6    0.93842105  0.7915883  0.0551923077  0.996777778  0.9449902
   6    0.99000000  0.7915883  0.0000000000  1.000000000  1.0000000
   7    0.01000000  0.7907664  0.9992307692  0.004111111  0.9959184
   7    0.06157895  0.7907664  0.9790384615  0.096555556  0.9044636
   7    0.11315789  0.7907664  0.9618589744  0.188444444  0.8140435
   7    0.16473684  0.7907664  0.9438461538  0.289444444  0.7155563
   7    0.21631579  0.7907664  0.9244871795  0.373777778  0.6343967
   7    0.26789474  0.7907664  0.9039743590  0.449333333  0.5647879
   7    0.31947368  0.7907664  0.8782051282  0.527111111  0.4975988
   7    0.37105263  0.7907664  0.8403205128  0.578666667  0.4635657
   7    0.42263158  0.7907664  0.8028846154  0.632888889  0.4357869
   7    0.47421053  0.7907664  0.7638461538  0.689000000  0.4151996
   7    0.52578947  0.7907664  0.7211538462  0.725777778  0.4201376
   7    0.57736842  0.7907664  0.6837179487  0.764666667  0.4221790
   7    0.62894737  0.7907664  0.6291025641  0.808333333  0.4441267
   7    0.68052632  0.7907664  0.5675000000  0.845111111  0.4812518
   7    0.73210526  0.7907664  0.4685256410  0.880000000  0.5593858
   7    0.78368421  0.7907664  0.3630128205  0.922111111  0.6505468
   7    0.83526316  0.7907664  0.2628846154  0.952888889  0.7425636
   7    0.88684211  0.7907664  0.1591666667  0.979444444  0.8422535
   7    0.93842105  0.7907664  0.0548076923  0.992666667  0.9456046
   7    0.99000000  0.7907664  0.0007692308  1.000000000  0.9992308
   8    0.01000000  0.7975645  0.9961538462  0.003111111  0.9970952
   8    0.06157895  0.7975645  0.9791025641  0.099555556  0.9016792
   8    0.11315789  0.7975645  0.9642307692  0.183777778  0.8188746
   8    0.16473684  0.7975645  0.9421794872  0.287333333  0.7179920
   8    0.21631579  0.7975645  0.9283333333  0.372666667  0.6353625
   8    0.26789474  0.7975645  0.9056410256  0.444666667  0.5689224
   8    0.31947368  0.7975645  0.8695512821  0.523111111  0.5033016
   8    0.37105263  0.7975645  0.8373076923  0.581555556  0.4627796
   8    0.42263158  0.7975645  0.8083974359  0.641333333  0.4264226
   8    0.47421053  0.7975645  0.7723076923  0.700000000  0.3985459
   8    0.52578947  0.7975645  0.7272435897  0.733333333  0.4071326
   8    0.57736842  0.7975645  0.6835256410  0.770444444  0.4176297
   8    0.62894737  0.7975645  0.6211538462  0.811555556  0.4493770
   8    0.68052632  0.7975645  0.5507692308  0.844888889  0.4951208
   8    0.73210526  0.7975645  0.4650000000  0.892333333  0.5591028
   8    0.78368421  0.7975645  0.3711538462  0.931444444  0.6398055
   8    0.83526316  0.7975645  0.2664102564  0.957000000  0.7385969
   8    0.88684211  0.7975645  0.1730128205  0.978555556  0.8285475
   8    0.93842105  0.7975645  0.0680769231  0.990777778  0.9324441
   8    0.99000000  0.7975645  0.0015384615  1.000000000  0.9984615
   9    0.01000000  0.7989630  0.9976282051  0.010333333  0.9897680
   9    0.06157895  0.7989630  0.9782051282  0.090888889  0.9103541
   9    0.11315789  0.7989630  0.9595512821  0.200333333  0.8028542
   9    0.16473684  0.7989630  0.9455128205  0.288888889  0.7161128
   9    0.21631579  0.7989630  0.9266666667  0.372222222  0.6370550
   9    0.26789474  0.7989630  0.9007051282  0.465444444  0.5509972
 [ reached getOption("max.print") -- omitted 74 rows ]

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 8 and threshold = 0.4742105.
