Random Forest 

225 samples
  7 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (7), centered (7), scaled (7) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using down-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens         Spec         DPM      
  4     0.42263158  0.7634544  0.762500000  0.623222222  0.4718291
  4     0.47421053  0.7634544  0.713397436  0.663888889  0.4678297
  4     0.52578947  0.7634544  0.668910256  0.695777778  0.4749151
  4     0.57736842  0.7634544  0.619038462  0.737222222  0.4872189
  4     0.62894737  0.7634544  0.581282051  0.771111111  0.4986252
  4     0.68052632  0.7634544  0.528589744  0.815888889  0.5224556
  4     0.73210526  0.7634544  0.465320513  0.848888889  0.5672754
  4     0.78368421  0.7634544  0.410064103  0.882888889  0.6115245
  4     0.83526316  0.7634544  0.324294872  0.909555556  0.6898028
  4     0.88684211  0.7634544  0.234615385  0.943444444  0.7725986
  4     0.93842105  0.7634544  0.135064103  0.970111111  0.8676634
  4     0.99000000  0.7634544  0.014038462  0.997888889  0.9860730
  5     0.01000000  0.7588793  0.996089744  0.015222222  0.9849382
  5     0.06157895  0.7588793  0.982179487  0.132666667  0.8684284
  5     0.11315789  0.7588793  0.969743590  0.237333333  0.7650048
  5     0.16473684  0.7588793  0.948653846  0.316000000  0.6896300
  5     0.21631579  0.7588793  0.912692308  0.395333333  0.6167144
  5     0.26789474  0.7588793  0.876538462  0.444888889  0.5776122
  5     0.31947368  0.7588793  0.829871795  0.522555556  0.5226549
  5     0.37105263  0.7588793  0.785448718  0.563666667  0.5059999
  5     0.42263158  0.7588793  0.745705128  0.608000000  0.4891186
  5     0.47421053  0.7588793  0.701153846  0.649222222  0.4847594
  5     0.52578947  0.7588793  0.664615385  0.688555556  0.4828712
  5     0.57736842  0.7588793  0.618012821  0.730555556  0.4906769
  5     0.62894737  0.7588793  0.585384615  0.763666667  0.4985735
  5     0.68052632  0.7588793  0.543141026  0.813333333  0.5130097
  5     0.73210526  0.7588793  0.478846154  0.850777778  0.5574591
  5     0.78368421  0.7588793  0.418525641  0.882000000  0.6045470
  5     0.83526316  0.7588793  0.342948718  0.910888889  0.6703668
  5     0.88684211  0.7588793  0.258846154  0.941222222  0.7487896
  5     0.93842105  0.7588793  0.147628205  0.971222222  0.8549629
  5     0.99000000  0.7588793  0.017884615  0.998000000  0.9823134
  6     0.01000000  0.7585630  0.992243590  0.015555556  0.9847586
  6     0.06157895  0.7585630  0.977435897  0.126222222  0.8751696
  6     0.11315789  0.7585630  0.961089744  0.226888889  0.7767278
  6     0.16473684  0.7585630  0.939102564  0.312333333  0.6950918
  6     0.21631579  0.7585630  0.904102564  0.394888889  0.6188486
  6     0.26789474  0.7585630  0.869615385  0.453000000  0.5728641
  6     0.31947368  0.7585630  0.836987179  0.511333333  0.5308196
  6     0.37105263  0.7585630  0.787564103  0.561333333  0.5054684
  6     0.42263158  0.7585630  0.747179487  0.606777778  0.4895895
  6     0.47421053  0.7585630  0.701794872  0.658555556  0.4778354
  6     0.52578947  0.7585630  0.661923077  0.697555556  0.4790529
  6     0.57736842  0.7585630  0.622692308  0.741000000  0.4810304
  6     0.62894737  0.7585630  0.584166667  0.770333333  0.4974301
  6     0.68052632  0.7585630  0.535833333  0.814666667  0.5182165
  6     0.73210526  0.7585630  0.481923077  0.847333333  0.5542170
  6     0.78368421  0.7585630  0.418076923  0.877888889  0.6056937
  6     0.83526316  0.7585630  0.344871795  0.909333333  0.6692952
  6     0.88684211  0.7585630  0.260897436  0.941333333  0.7467909
  6     0.93842105  0.7585630  0.159358974  0.973000000  0.8430300
  6     0.99000000  0.7585630  0.021153846  0.998000000  0.9790442

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 1 and threshold = 0.5773684.
