Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (9), centered (9), scaled (9), remove (4) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using down-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens          Spec         DPM      
  2     0.26789474  0.7935431  0.9195512821  0.435111111  0.5764405
  2     0.31947368  0.7935431  0.8853846154  0.517333333  0.5051790
  2     0.37105263  0.7935431  0.8568589744  0.569777778  0.4663208
  2     0.42263158  0.7935431  0.8254487179  0.619777778  0.4359456
  2     0.47421053  0.7935431  0.7911538462  0.670222222  0.4136244
  2     0.52578947  0.7935431  0.7443589744  0.709555556  0.4144919
  2     0.57736842  0.7935431  0.6872435897  0.764444444  0.4175385
  2     0.62894737  0.7935431  0.6116666667  0.815777778  0.4518591
  2     0.68052632  0.7935431  0.5252564103  0.844666667  0.5174333
  2     0.73210526  0.7935431  0.4316025641  0.894000000  0.5917947
  2     0.78368421  0.7935431  0.3394230769  0.940333333  0.6684240
  2     0.83526316  0.7935431  0.2266025641  0.966000000  0.7769960
  2     0.88684211  0.7935431  0.1082692308  0.980333333  0.8931404
  2     0.93842105  0.7935431  0.0364102564  0.989555556  0.9643083
  2     0.99000000  0.7935431  0.0007692308  1.000000000  0.9992308
  3     0.01000000  0.7934441  1.0000000000  0.000000000  1.0000000
  3     0.06157895  0.7934441  0.9868589744  0.045444444  0.9551091
  3     0.11315789  0.7934441  0.9720512821  0.169888889  0.8316852
  3     0.16473684  0.7934441  0.9508333333  0.287000000  0.7178165
  3     0.21631579  0.7934441  0.9336538462  0.362777778  0.6454048
  3     0.26789474  0.7934441  0.9094230769  0.461333333  0.5530733
  3     0.31947368  0.7934441  0.8830769231  0.515888889  0.5082589
  3     0.37105263  0.7934441  0.8561538462  0.580777778  0.4572864
  3     0.42263158  0.7934441  0.8183333333  0.637888889  0.4245655
  3     0.47421053  0.7934441  0.7886538462  0.682666667  0.4035784
  3     0.52578947  0.7934441  0.7465384615  0.728333333  0.3964942
  3     0.57736842  0.7934441  0.6795512821  0.758888889  0.4285337
  3     0.62894737  0.7934441  0.6155128205  0.795888889  0.4578873
  3     0.68052632  0.7934441  0.5391025641  0.837111111  0.5078153
  3     0.73210526  0.7934441  0.4349358974  0.879444444  0.5910230
  3     0.78368421  0.7934441  0.3530128205  0.924444444  0.6583227
  3     0.83526316  0.7934441  0.2528846154  0.958000000  0.7518421
  3     0.88684211  0.7934441  0.1266666667  0.977333333  0.8749317
  3     0.93842105  0.7934441  0.0476282051  0.989666667  0.9529469
  3     0.99000000  0.7934441  0.0007692308  1.000000000  0.9992308
  4     0.01000000  0.7923365  1.0000000000  0.001000000  0.9990000
  4     0.06157895  0.7923365  0.9837179487  0.058000000  0.9429462
  4     0.11315789  0.7923365  0.9657051282  0.187777778  0.8147171
  4     0.16473684  0.7923365  0.9461538462  0.301000000  0.7039753
  4     0.21631579  0.7923365  0.9274358974  0.384333333  0.6238702
  4     0.26789474  0.7923365  0.9055128205  0.456000000  0.5578321
  4     0.31947368  0.7923365  0.8749358974  0.521111111  0.5038712
  4     0.37105263  0.7923365  0.8474358974  0.580222222  0.4613034
  4     0.42263158  0.7923365  0.8161538462  0.635111111  0.4295050
  4     0.47421053  0.7923365  0.7770512821  0.682000000  0.4125017
  4     0.52578947  0.7923365  0.7401923077  0.723111111  0.4069613
  4     0.57736842  0.7923365  0.6808974359  0.767666667  0.4208057
  4     0.62894737  0.7923365  0.6213461538  0.796111111  0.4538804
  4     0.68052632  0.7923365  0.5389102564  0.831777778  0.5130153
  4     0.73210526  0.7923365  0.4492307692  0.871000000  0.5799996
  4     0.78368421  0.7923365  0.3624358974  0.911222222  0.6519978
  4     0.83526316  0.7923365  0.2668589744  0.955111111  0.7383124
  4     0.88684211  0.7923365  0.1555128205  0.977444444  0.8462815
  4     0.93842105  0.7923365  0.0616666667  0.991666667  0.9388098
  4     0.99000000  0.7923365  0.0038461538  1.000000000  0.9961538
  5     0.01000000  0.7883786  0.9984615385  0.001000000  0.9990591
  5     0.06157895  0.7883786  0.9883974359  0.067111111  0.9334026
  5     0.11315789  0.7883786  0.9680769231  0.192777778  0.8095090
  5     0.16473684  0.7883786  0.9461538462  0.304111111  0.7013794
  5     0.21631579  0.7883786  0.9298717949  0.378444444  0.6296992
  5     0.26789474  0.7883786  0.9055769231  0.449000000  0.5656284
  5     0.31947368  0.7883786  0.8799358974  0.512888889  0.5094596
  5     0.37105263  0.7883786  0.8416025641  0.573888889  0.4667900
  5     0.42263158  0.7883786  0.8098717949  0.629000000  0.4365549
  5     0.47421053  0.7883786  0.7778846154  0.681555556  0.4138850
  5     0.52578947  0.7883786  0.7380128205  0.722222222  0.4121461
  5     0.57736842  0.7883786  0.6795512821  0.769555556  0.4215391
  5     0.62894737  0.7883786  0.6093589744  0.802444444  0.4599293
  5     0.68052632  0.7883786  0.5312820513  0.846333333  0.5096374
  5     0.73210526  0.7883786  0.4464743590  0.878444444  0.5784493
  5     0.78368421  0.7883786  0.3562179487  0.904888889  0.6597545
  5     0.83526316  0.7883786  0.2578846154  0.945222222  0.7494420
  5     0.88684211  0.7883786  0.1644230769  0.970111111  0.8383862
  5     0.93842105  0.7883786  0.0673076923  0.986555556  0.9336163
  5     0.99000000  0.7883786  0.0030769231  1.000000000  0.9969231
  6     0.01000000  0.7929736  0.9961538462  0.003000000  0.9971543
  6     0.06157895  0.7929736  0.9797435897  0.091888889  0.9093005
  6     0.11315789  0.7929736  0.9610256410  0.188333333  0.8146946
  6     0.16473684  0.7929736  0.9414743590  0.297555556  0.7084968
  6     0.21631579  0.7929736  0.9258974359  0.396888889  0.6121892
  6     0.26789474  0.7929736  0.9049358974  0.471777778  0.5434504
  6     0.31947368  0.7929736  0.8828205128  0.532777778  0.4901047
  6     0.37105263  0.7929736  0.8483974359  0.583222222  0.4545818
  6     0.42263158  0.7929736  0.8176282051  0.646333333  0.4129373
  6     0.47421053  0.7929736  0.7739102564  0.684444444  0.4073747
  6     0.52578947  0.7929736  0.7325641026  0.728222222  0.4037475
  6     0.57736842  0.7929736  0.6778846154  0.768333333  0.4225654
  6     0.62894737  0.7929736  0.6216025641  0.814666667  0.4454681
  6     0.68052632  0.7929736  0.5483974359  0.851888889  0.4948290
  6     0.73210526  0.7929736  0.4550000000  0.880666667  0.5726132
  6     0.78368421  0.7929736  0.3735256410  0.909444444  0.6430651
  6     0.83526316  0.7929736  0.2703846154  0.944666667  0.7362688
  6     0.88684211  0.7929736  0.1810256410  0.974333333  0.8212889
  6     0.93842105  0.7929736  0.0810897436  0.987666667  0.9196150
  6     0.99000000  0.7929736  0.0030769231  1.000000000  0.9969231
  7     0.01000000  0.7840424  0.9961538462  0.009333333  0.9908144
  7     0.06157895  0.7840424  0.9782692308  0.089444444  0.9116753
  7     0.11315789  0.7840424  0.9586538462  0.205333333  0.7975711
  7     0.16473684  0.7840424  0.9415384615  0.308555556  0.6972344
  7     0.21631579  0.7840424  0.9165384615  0.383333333  0.6273672
  7     0.26789474  0.7840424  0.8975641026  0.469000000  0.5480107
  7     0.31947368  0.7840424  0.8771794872  0.528777778  0.4954583
  7     0.37105263  0.7840424  0.8428846154  0.578888889  0.4619434
  7     0.42263158  0.7840424  0.8139743590  0.636666667  0.4261716
  7     0.47421053  0.7840424  0.7771794872  0.671444444  0.4218321
  7     0.52578947  0.7840424  0.7342307692  0.725222222  0.4123966
  7     0.57736842  0.7840424  0.6795512821  0.755333333  0.4329501
  7     0.62894737  0.7840424  0.6228205128  0.791555556  0.4594175
  7     0.68052632  0.7840424  0.5456410256  0.832888889  0.5043752
  7     0.73210526  0.7840424  0.4589743590  0.869666667  0.5722516
  7     0.78368421  0.7840424  0.3762820513  0.899111111  0.6414220
  7     0.83526316  0.7840424  0.2775000000  0.937222222  0.7305554
  7     0.88684211  0.7840424  0.1789102564  0.967000000  0.8240452
  7     0.93842105  0.7840424  0.0835256410  0.986555556  0.9173037
  7     0.99000000  0.7840424  0.0038461538  1.000000000  0.9961538
  8     0.01000000  0.7860687  0.9969230769  0.004222222  0.9958992
  8     0.06157895  0.7860687  0.9735897436  0.109333333  0.8923973
  8     0.11315789  0.7860687  0.9641666667  0.222000000  0.7809352
  8     0.16473684  0.7860687  0.9454487179  0.316222222  0.6895475
  8     0.21631579  0.7860687  0.9235897436  0.392111111  0.6173842
  8     0.26789474  0.7860687  0.8992948718  0.453777778  0.5621157
  8     0.31947368  0.7860687  0.8663461538  0.522444444  0.5059695
  8     0.37105263  0.7860687  0.8396153846  0.574111111  0.4681561
  8     0.42263158  0.7860687  0.8153205128  0.647666667  0.4170314
  8     0.47421053  0.7860687  0.7785897436  0.695222222  0.4014911
  8     0.52578947  0.7860687  0.7332692308  0.739777778  0.4000881
  8     0.57736842  0.7860687  0.6771794872  0.777000000  0.4214373
  8     0.62894737  0.7860687  0.6161538462  0.804444444  0.4581014
  8     0.68052632  0.7860687  0.5366025641  0.839555556  0.5126368
  8     0.73210526  0.7860687  0.4603846154  0.867777778  0.5711124
  8     0.78368421  0.7860687  0.3602564103  0.905666667  0.6579111
  8     0.83526316  0.7860687  0.2719871795  0.938555556  0.7369472
  8     0.88684211  0.7860687  0.1743589744  0.969333333  0.8284851
  8     0.93842105  0.7860687  0.0924358974  0.984555556  0.9087327
  8     0.99000000  0.7860687  0.0038461538  1.000000000  0.9961538

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 3 and threshold = 0.5257895.
