"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"FLO"	"ECO"	"TDWG3"
"Calamus oxleyanus"	22	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0337837837837838	0.0228310502283105	0.00801526717557252	0.00560791119593791	0.325958370627111	0.048	0.0238095238095238
"Calamus oxycarpus"	1	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0	0	0	NA	0.20281401920127	0.008	0.0238095238095238
"Calamus pogonacanthus"	82	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0777027027027027	0.0639269406392694	0.0255725190839695	0.00170280309200594	0.275308332306562	0.048	0
"Calamus salicifolius"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00229007633587786	6.89007393683773e-05	0.282507742308389	0.024	0.0238095238095238
"Calamus tenuis"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0101351351351351	0.00684931506849315	0.00267175572519084	0.0102188069495442	0.215541525664323	0.056	0.261904761904762
"Calamus usitatus"	3	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	5.44210611073199e-06	0.448516355481853	0.008	0.0714285714285714
"Calamus wuliangshanensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.172070003796509	0.008	0
"Calyptronoma rivalis"	9	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	0.0101351351351351	0.00684931506849315	0.00267175572519084	0.000166451107551259	0.165762863356922	0.024	0.0476190476190476
"Caryota urens"	32	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0422297297297297	0.0285388127853881	0.0118320610687023	0.04827666239324	0.10503174970581	0.152	0.0238095238095238
"Ceroxylon amazonicum"	17	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00675675675675676	0.00570776255707763	0.00229007633587786	1.3651905779161e-05	0.0652816462916394	0.008	0
"Ceroxylon parvifrons"	61	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0472972972972973	0.0365296803652968	0.016412213740458	0.009147877856206	0.0323948813973353	0.08	0.0952380952380952
"Chamaedorea adscendens"	2	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	9.32307539690978e-07	0.410569750245443	0.016	0.0238095238095238
"Chamaedorea cataractarum"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.0336792146549397	0.008	0.0238095238095238
"Chamaedorea elatior"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.115320228031708	0.008	0.119047619047619
"Chamaedorea foveata"	3	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	8.2033884652501e-07	0.0412559640550733	0.016	0.0238095238095238
"Chamaedorea geonomiformis"	68	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0523648648648649	0.04337899543379	0.0202290076335878	0.0016012368275296	0.108680759961545	0.104	0.142857142857143
"Chamaedorea keelerorum"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.0633017714320821	0.008	0.0238095238095238
"Chamaedorea liebmannii"	45	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0320945945945946	0.0296803652968037	0.0148854961832061	0.00177426978444495	0.0872253405236389	0.072	0.0952380952380952
"Chamaedorea microspadix"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0101351351351351	0.0091324200913242	0.00534351145038168	0.000107328257157684	0.0889155713239807	0.04	0.0238095238095238
"Chamaedorea oblongata"	290	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.214527027027027	0.198630136986301	0.0946564885496183	0.00289111532553876	0.140095294947019	0.152	0.19047619047619
"Chamaedorea pinnatifrons"	1678	"LC"	"LC"	"LC"	"LC"	"TRAIN"	1	1	0.508778625954198	0.0327357835256618	0.080293775115855	0.536	0.357142857142857
"Chamaedorea plumosa"	2	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.0866712348394343	0.008	0
"Chamaedorea pochutlensis"	55	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0489864864864865	0.0410958904109589	0.0190839694656489	0.0015639959454546	0.0306636299636668	0.072	0.0238095238095238
"Chamaedorea queroana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.0592021338416968	0.008	0
"Chamaedorea schiedeana"	97	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0472972972972973	0.0559360730593607	0.032824427480916	0.000767420769986609	0.0466070088942631	0.104	0.0476190476190476
"Chamaedorea stolonifera"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00229007633587786	7.1519080812755e-05	0.0928115636632228	0.024	0
"Chamaerops humilis"	4899	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.22972972972973	0.636986301369863	1	0.0101661181391217	0.0583408043743152	0.104	0.238095238095238
"Chambeyronia macrocarpa"	21	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0168918918918919	0.0125570776255708	0.00725190839694656	1.83961026471478e-05	0.0255046510878932	0.016	0
"Chuniophoenix nana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.411088508554203	0.008	0.0238095238095238
"Clinosperma bracteale"	21	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0168918918918919	0.0125570776255708	0.00610687022900763	1.30820937145791e-05	0.0274582388085959	0.008	0
"Clinosperma lanuginosa"	11	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00267175572519084	3.4353377854221e-07	0.00963401221873919	0.008	0
"Clinosperma macrocarpa"	3	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	5.9951505247107e-12	0.0102879633271493	0.008	0
"Clinosperma vaginata"	15	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00506756756756757	0.00570776255707763	0.0049618320610687	2.63049733191687e-06	0.0261041900878487	0.008	0
"Coccothrinax barbadensis"	5	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00152671755725191	1.91808224213255e-05	0.0719686278765415	0.024	0.0952380952380952
"Coccothrinax readii"	90	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0320945945945946	0.0365296803652968	0.0248091603053435	0.000193617007572351	0.115317141343657	0.024	0.0238095238095238
"Copernicia tectorum"	13	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0152027027027027	0.0102739726027397	0.00458015267175573	0.00100421834598102	0.0758910497837007	0.064	0.0238095238095238
"Corypha utan"	223	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0641891891891892	0.0582191780821918	0.0400763358778626	0.0279890761953025	0.00659925590098576	0.096	0.404761904761905
"Cyphokentia cerifera"	9	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00190839694656489	2.28425490432138e-06	0.00973164270960809	0.008	0
"Cyphokentia macrostachya"	14	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0118243243243243	0.00799086757990868	0.00381679389312977	1.44271961520433e-05	0.0200997142465894	0.008	0
"Cyphophoenix alba"	13	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00228310502283105	0.00305343511450382	5.96292519781524e-07	0.00997596020151484	0.008	0
"Cyphophoenix elegans"	8	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0.00114155251141553	0.00152671755725191	8.26791193632707e-08	0.00777847855654099	0.008	0
"Cyphophoenix fulcita"	8	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00267175572519084	2.02595665526581e-06	0.048791135211766	0.008	0
"Cyphophoenix nucele"	3	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	2.66750895317103e-12	0.00579613139249643	0.008	0
"Cyphosperma balansae"	5	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	1.35720535337472e-06	0.0140675566947565	0.008	0
"Cyphosperma voutmelense"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.00130662356630984	0.008	0
"Cyrtostachys elegans"	5	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00168918918918919	0.00228310502283105	0.00152671755725191	3.16398635355507e-06	0.299664879091798	0.016	0
"Cyrtostachys glauca"	12	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0152027027027027	0.0102739726027397	0.00419847328244275	0.000260966357467318	0.0471321084795297	0.032	0
"Dypsis pembana"	2	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0	NA	0.208260844999731	0.008	0
"Dypsis remotiflora"	5	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	2.52637743744202e-05	0.273813211559516	0.008	0
"Elaeis guineensis"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.0127625803488344	0.229862465094333	0.04	0.619047619047619
"Eremospatha cabrae"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00684931506849315	0.00229007633587786	0.000452978286913539	0.0235297106433175	0.024	0.0952380952380952
"Eremospatha cuspidata"	11	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0135135135135135	0.0091324200913242	0.00381679389312977	0.00269607155292433	0.0606155305099783	0.032	0.166666666666667
"Eremospatha dransfieldii"	2	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	3.14564834002605e-06	0.452794358338036	0.008	0.0476190476190476
"Eremospatha tessmanniana"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.0228436019132865	0.008	0.0476190476190476
"Eremospatha wendlandiana"	20	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0159817351598174	0.00687022900763359	0.00135474202616676	0.0768916575035359	0.024	0.166666666666667
"Gaussia attenuata"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.114780886241544	0.008	0.0238095238095238
"Gaussia gomez-pompae"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	0.00011723922186294	0.0791814130991837	0.024	0.0476190476190476
"Geonoma baculifera"	14	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0148401826484018	0.0049618320610687	0.00790109576923378	0.0659223973454916	0.08	0.142857142857143
"Geonoma elegans"	220	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.211148648648649	0.191780821917808	0.0782442748091603	0.00272054843682182	0.104713311293551	0.064	0.0476190476190476
"Geonoma pinnatifrons"	201	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	0.221283783783784	0.171232876712329	0.0683206106870229	0.0112981617124861	0.113958835050076	0.216	0.333333333333333
"Heterospathe scitula"	4	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00114503816793893	2.33091354143195e-07	0.0402717835932292	0.008	0
"Heterospathe trispatha"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.0352048255217288	0	0
"Hydriastele biakensis"	5	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	9.4028461631239e-10	0.0743143270698561	0.008	0
"Hyphaene compressa"	19	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0236486486486486	0.0159817351598174	0.00687022900763359	0.00183721797963124	0.118359098093626	0.048	0.0952380952380952
"Hyphaene coriacea"	60	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0793918918918919	0.0570776255707763	0.0221374045801527	0.014573896274179	0.110054569561856	0.104	0.19047619047619
"Hyphaene guineensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.362289284405914	0.008	0.166666666666667
"Hyphaene petersiana"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0135135135135135	0.0091324200913242	0.00343511450381679	0.00820365023370103	0.00207767373971772	0.032	0.285714285714286
"Iriartea deltoidea"	656	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.442567567567568	0.39041095890411	0.193129770992366	0.0171143219969742	0.129370120582977	0.224	0.214285714285714
"Itaya amicorum"	45	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0236486486486486	0.0228310502283105	0.0118320610687023	0.000703784072852975	0.0892766753394642	0.048	0.0714285714285714
"Kentiopsis magnifica"	7	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0.00114155251141553	0.00190839694656489	2.76148724346601e-08	0.00648219911550285	0.008	0
"Kentiopsis oliviformis"	6	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00190839694656489	8.9232614804828e-07	0.021840073271303	0.016	0
"Kentiopsis piersoniorum"	4	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	1.85784919122619e-09	0.0102879633271493	0.008	0
"Kentiopsis pyriformis"	9	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00168918918918919	0.00228310502283105	0.00267175572519084	4.13468171894935e-07	0.0344746602327925	0.008	0
"Laccosperma acutiflorum"	16	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00534351145038168	0.00112414033594845	0.225918334857234	0.04	0.19047619047619
"Laccosperma laeve"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.000708199261005496	0.33097292087086	0.016	0.166666666666667
"Laccosperma opacum"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.000775165349282974	0.0889642420042443	0.032	0.285714285714286
"Laccosperma robustum"	29	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.00916030534351145	0.00137560637193596	0.0677240021823786	0.024	0.142857142857143
"Laccosperma secundiflorum"	78	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0658783783783784	0.0536529680365297	0.0236641221374046	0.00571154105638615	0.125261988873812	0.088	0.380952380952381
"Lemurophoenix halleuxii"	13	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00343511450381679	1.18566253785177e-05	0.179150682415178	0.008	0
"Licuala bidentata"	20	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0202702702702703	0.0136986301369863	0.00687022900763359	0.000335173955792506	0.267471656000334	0.024	0
"Licuala bintulensis"	10	"Possibly Threatened"	"nonLC"	"Possibly Threatened"	"nonLC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00343511450381679	0.000117724430978424	0.501610883526187	0.016	0
"Licuala borneensis"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.0368483073569105	0.008	0
"Licuala bruneiana"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00229007633587786	3.76726292088169e-06	0.0996491300739098	0.016	0
"Licuala burretii"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.258910932157261	0.016	0
"Licuala campestris"	7	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0101351351351351	0.00684931506849315	0.00229007633587786	0.000106591628867977	0.349611988659393	0.016	0
"Licuala collina"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.0045662100456621	0.00229007633587786	1.94848794850328e-05	0.12766055535963	0.008	0
"Licuala densiflora"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.325894518598112	0.008	0
"Licuala fordiana"	5	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00152671755725191	1.18829983718045e-05	0.212397478928959	0.016	0.0238095238095238
"Licuala hallieriana"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.193749393151148	0.008	0
"Licuala intermedia"	2	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.45951781479524	0.008	0
"Licuala kuchingensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.325894518598112	0.008	0
