Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (13), centered (13), scaled (13) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using up-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens         Spec         DPM      
   8    0.42263158  0.7942066  0.836923077  0.600444444  0.4452717
   8    0.47421053  0.7942066  0.799679487  0.646111111  0.4256347
   8    0.52578947  0.7942066  0.765961538  0.687000000  0.4146938
   8    0.57736842  0.7942066  0.712948718  0.729444444  0.4204117
   8    0.62894737  0.7942066  0.669358974  0.775666667  0.4264573
   8    0.68052632  0.7942066  0.610192308  0.819333333  0.4561292
   8    0.73210526  0.7942066  0.532756410  0.858333333  0.5073269
   8    0.78368421  0.7942066  0.436217949  0.899888889  0.5836125
   8    0.83526316  0.7942066  0.345833333  0.941111111  0.6621992
   8    0.88684211  0.7942066  0.220576923  0.962333333  0.7830275
   8    0.93842105  0.7942066  0.106217949  0.985555556  0.8947479
   8    0.99000000  0.7942066  0.003205128  1.000000000  0.9967949
   9    0.01000000  0.7902279  0.998461538  0.005111111  0.9949480
   9    0.06157895  0.7902279  0.988333333  0.083000000  0.9175997
   9    0.11315789  0.7902279  0.960320513  0.152888889  0.8496203
   9    0.16473684  0.7902279  0.940833333  0.247777778  0.7571883
   9    0.21631579  0.7902279  0.928269231  0.335888889  0.6719125
   9    0.26789474  0.7902279  0.911089744  0.411333333  0.6002995
 [ reached getOption("max.print") -- omitted 74 rows ]

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 12 and threshold = 0.5257895.
