Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (13), centered (13), scaled (13) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens          Spec         DPM      
   3    0.88684211  0.7998668  0.1946794872  0.972444444  0.8079007
   3    0.93842105  0.7998668  0.0840384615  0.985444444  0.9169428
   3    0.99000000  0.7998668  0.0000000000  1.000000000  1.0000000
   4    0.01000000  0.7970224  1.0000000000  0.000000000  1.0000000
   4    0.06157895  0.7970224  0.9938461538  0.042777778  0.9574761
   4    0.11315789  0.7970224  0.9798076923  0.106111111  0.8949479
   4    0.16473684  0.7970224  0.9540384615  0.181666667  0.8215772
   4    0.21631579  0.7970224  0.9376282051  0.290444444  0.7156361
   4    0.26789474  0.7970224  0.9314102564  0.392777778  0.6148430
   4    0.31947368  0.7970224  0.9141666667  0.466888889  0.5452642
   4    0.37105263  0.7970224  0.8875000000  0.520222222  0.5014187
   4    0.42263158  0.7970224  0.8591666667  0.571555556  0.4635810
   4    0.47421053  0.7970224  0.8247435897  0.621333333  0.4330336
   4    0.52578947  0.7970224  0.7835256410  0.668555556  0.4172201
   4    0.57736842  0.7970224  0.7330128205  0.712777778  0.4186981
   4    0.62894737  0.7970224  0.6907051282  0.761222222  0.4200203
   4    0.68052632  0.7970224  0.6515384615  0.804666667  0.4270469
   4    0.73210526  0.7970224  0.5749358974  0.844111111  0.4740416
   4    0.78368421  0.7970224  0.4544871795  0.889333333  0.5689485
   4    0.83526316  0.7970224  0.3467307692  0.938555556  0.6613240
   4    0.88684211  0.7970224  0.2164743590  0.969333333  0.7863653
   4    0.93842105  0.7970224  0.0951923077  0.982444444  0.9061001
   4    0.99000000  0.7970224  0.0030769231  1.000000000  0.9969231
   5    0.01000000  0.7970798  1.0000000000  0.000000000  1.0000000
   5    0.06157895  0.7970798  0.9891025641  0.048000000  0.9525272
   5    0.11315789  0.7970798  0.9774358974  0.110777778  0.8902865
   5    0.16473684  0.7970798  0.9531410256  0.194333333  0.8092623
   5    0.21631579  0.7970798  0.9360897436  0.309444444  0.6969837
   5    0.26789474  0.7970798  0.9282692308  0.387444444  0.6207066
   5    0.31947368  0.7970798  0.9095512821  0.461555556  0.5517659
   5    0.37105263  0.7970798  0.8804487179  0.524666667  0.4988333
   5    0.42263158  0.7970798  0.8545512821  0.578000000  0.4590825
   5    0.47421053  0.7970798  0.8287179487  0.623666667  0.4300546
   5    0.52578947  0.7970798  0.7828846154  0.672555556  0.4135096
   5    0.57736842  0.7970798  0.7353205128  0.717333333  0.4156074
   5    0.62894737  0.7970798  0.6868589744  0.753111111  0.4272229
   5    0.68052632  0.7970798  0.6437179487  0.804555556  0.4324831
   5    0.73210526  0.7970798  0.5694871795  0.841888889  0.4793350
   5    0.78368421  0.7970798  0.4655769231  0.881888889  0.5617591
   5    0.83526316  0.7970798  0.3498717949  0.935666667  0.6591330
   5    0.88684211  0.7970798  0.2258333333  0.968444444  0.7770992
   5    0.93842105  0.7970798  0.1015384615  0.983444444  0.8995609
   5    0.99000000  0.7970798  0.0023076923  1.000000000  0.9976923
   6    0.01000000  0.7946944  1.0000000000  0.000000000  1.0000000
   6    0.06157895  0.7946944  0.9883333333  0.055222222  0.9453540
   6    0.11315789  0.7946944  0.9775000000  0.120333333  0.8807812
   6    0.16473684  0.7946944  0.9532051282  0.199777778  0.8036790
   6    0.21631579  0.7946944  0.9376923077  0.305444444  0.7005220
   6    0.26789474  0.7946944  0.9274358974  0.394555556  0.6136597
   6    0.31947368  0.7946944  0.9094230769  0.463333333  0.5495766
   6    0.37105263  0.7946944  0.8780128205  0.526333333  0.4980298
   6    0.42263158  0.7946944  0.8599358974  0.577111111  0.4565655
   6    0.47421053  0.7946944  0.8193589744  0.631222222  0.4274268
   6    0.52578947  0.7946944  0.7842948718  0.677888889  0.4102624
   6    0.57736842  0.7946944  0.7344230769  0.721666667  0.4126057
   6    0.62894737  0.7946944  0.6898076923  0.766222222  0.4169393
   6    0.68052632  0.7946944  0.6452564103  0.806777778  0.4308831
   6    0.73210526  0.7946944  0.5698076923  0.832888889  0.4835367
   6    0.78368421  0.7946944  0.4655128205  0.874777778  0.5652713
   6    0.83526316  0.7946944  0.3537179487  0.928444444  0.6570246
   6    0.88684211  0.7946944  0.2375641026  0.962333333  0.7661155
   6    0.93842105  0.7946944  0.1083974359  0.982555556  0.8927630
   6    0.99000000  0.7946944  0.0008333333  1.000000000  0.9991667
   7    0.01000000  0.7944480  1.0000000000  0.001000000  0.9990000
   7    0.06157895  0.7944480  0.9898717949  0.059555556  0.9409583
   7    0.11315789  0.7944480  0.9758974359  0.117222222  0.8839891
   7    0.16473684  0.7944480  0.9476923077  0.208666667  0.7954156
   7    0.21631579  0.7944480  0.9360897436  0.307777778  0.6986631
   7    0.26789474  0.7944480  0.9258974359  0.401555556  0.6070563
   7    0.31947368  0.7944480  0.9072435897  0.461444444  0.5525912
   7    0.37105263  0.7944480  0.8773076923  0.530666667  0.4940987
   7    0.42263158  0.7944480  0.8561538462  0.579777778  0.4552124
   7    0.47421053  0.7944480  0.8193589744  0.633888889  0.4249004
   7    0.52578947  0.7944480  0.7771794872  0.683111111  0.4101952
   7    0.57736842  0.7944480  0.7335897436  0.724333333  0.4115490
   7    0.62894737  0.7944480  0.6907051282  0.762333333  0.4180267
   7    0.68052632  0.7944480  0.6445512821  0.806777778  0.4321251
   7    0.73210526  0.7944480  0.5694871795  0.835777778  0.4833856
   7    0.78368421  0.7944480  0.4727564103  0.877000000  0.5571823
   7    0.83526316  0.7944480  0.3574358974  0.931777778  0.6532362
   7    0.88684211  0.7944480  0.2321153846  0.962444444  0.7716195
   7    0.93842105  0.7944480  0.1138461538  0.983666667  0.8871676
   7    0.99000000  0.7944480  0.0030769231  1.000000000  0.9969231
   8    0.01000000  0.7936692  1.0000000000  0.000000000  1.0000000
   8    0.06157895  0.7936692  0.9883333333  0.060444444  0.9401317
   8    0.11315789  0.7936692  0.9783333333  0.124444444  0.8767685
   8    0.16473684  0.7936692  0.9531410256  0.218222222  0.7856417
   8    0.21631579  0.7936692  0.9360897436  0.313000000  0.6933461
   8    0.26789474  0.7936692  0.9251282051  0.402888889  0.6056569
   8    0.31947368  0.7936692  0.8945512821  0.466888889  0.5502676
   8    0.37105263  0.7936692  0.8757051282  0.524222222  0.5010020
   8    0.42263158  0.7936692  0.8515384615  0.587111111  0.4499994
   8    0.47421053  0.7936692  0.8163461538  0.643333333  0.4163397
   8    0.52578947  0.7936692  0.7772435897  0.677777778  0.4144944
   8    0.57736842  0.7936692  0.7368589744  0.718333333  0.4143312
   8    0.62894737  0.7936692  0.6960256410  0.761111111  0.4148971
   8    0.68052632  0.7936692  0.6396153846  0.800666667  0.4383122
   8    0.73210526  0.7936692  0.5679487179  0.840888889  0.4823222
   8    0.78368421  0.7936692  0.4717948718  0.876666667  0.5578426
   8    0.83526316  0.7936692  0.3652564103  0.926555556  0.6462061
   8    0.88684211  0.7936692  0.2407692308  0.958222222  0.7633325
   8    0.93842105  0.7936692  0.1232692308  0.979444444  0.8782594
   8    0.99000000  0.7936692  0.0046794872  1.000000000  0.9953205
   9    0.01000000  0.7937390  1.0000000000  0.005333333  0.9946667
   9    0.06157895  0.7937390  0.9883333333  0.061555556  0.9390280
   9    0.11315789  0.7937390  0.9727564103  0.128111111  0.8733838
   9    0.16473684  0.7937390  0.9533333333  0.208666667  0.7946993
   9    0.21631579  0.7937390  0.9369230769  0.317777778  0.6885110
   9    0.26789474  0.7937390  0.9234615385  0.400777778  0.6083034
 [ reached getOption("max.print") -- omitted 74 rows ]

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 11 and threshold = 0.5257895.
