Random Forest 

225 samples
  7 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (5), centered (5), scaled (5), remove (2) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using up-sampling prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens        Spec         DPM      
  4     0.31947368  0.7473679  0.85564103  0.499555556  0.5334660
  4     0.37105263  0.7473679  0.81429487  0.535888889  0.5151869
  4     0.42263158  0.7473679  0.77826923  0.568888889  0.5035337
  4     0.47421053  0.7473679  0.74621795  0.608222222  0.4899745
  4     0.52578947  0.7473679  0.70724359  0.645666667  0.4859900
  4     0.57736842  0.7473679  0.65717949  0.685444444  0.4895641
  4     0.62894737  0.7473679  0.60339744  0.728666667  0.5016778
  4     0.68052632  0.7473679  0.55903846  0.763777778  0.5199858
  4     0.73210526  0.7473679  0.51217949  0.797777778  0.5426485
  4     0.78368421  0.7473679  0.46762821  0.832222222  0.5725396
  4     0.83526316  0.7473679  0.39884615  0.868222222  0.6268104
  4     0.88684211  0.7473679  0.33089744  0.901444444  0.6839303
  4     0.93842105  0.7473679  0.22115385  0.943555556  0.7844458
  4     0.99000000  0.7473679  0.03019231  0.991777778  0.9704356

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 1 and threshold = 0.5773684.
