Random Forest 

225 samples
 13 predictor
  2 classes: 'nonLC', 'LC' 

Pre-processing: nearest neighbor imputation (9), centered (9), scaled (9), remove (4) 
Resampling: Cross-Validated (10 fold, repeated 10 times) 
Summary of sample sizes: 202, 202, 203, 202, 202, 203, ... 
Addtional sampling using SMOTE prior to pre-processing

Resampling results across tuning parameters:

  mtry  threshold   ROC        Sens        Spec         DPM      
  4     0.93842105  0.7827407  0.22743590  0.955444444  0.7769318
  4     0.99000000  0.7827407  0.05230769  0.988555556  0.9485515
  5     0.01000000  0.7838116  0.99538462  0.043222222  0.9569583
  5     0.06157895  0.7838116  0.97032051  0.185666667  0.8163495
  5     0.11315789  0.7838116  0.95128205  0.265333333  0.7391743
  5     0.16473684  0.7838116  0.92006410  0.324888889  0.6854060
  5     0.21631579  0.7838116  0.89352564  0.388111111  0.6275963
  5     0.26789474  0.7838116  0.87333333  0.442666667  0.5806035
  5     0.31947368  0.7838116  0.85756410  0.491777778  0.5381733
  5     0.37105263  0.7838116  0.83487179  0.543777778  0.5004702
  5     0.42263158  0.7838116  0.81750000  0.598888889  0.4579217
  5     0.47421053  0.7838116  0.80192308  0.632666667  0.4363714
  5     0.52578947  0.7838116  0.77621795  0.671000000  0.4187950
  5     0.57736842  0.7838116  0.74820513  0.702333333  0.4129948
  5     0.62894737  0.7838116  0.71871795  0.731111111  0.4140787
  5     0.68052632  0.7838116  0.67442308  0.769444444  0.4238815
  5     0.73210526  0.7838116  0.62051282  0.802555556  0.4494338
  5     0.78368421  0.7838116  0.57134615  0.832444444  0.4818888
  5     0.83526316  0.7838116  0.48256410  0.864555556  0.5512936
  5     0.88684211  0.7838116  0.38730769  0.907111111  0.6286949
  5     0.93842105  0.7838116  0.25935897  0.950777778  0.7465271
  5     0.99000000  0.7838116  0.05833333  0.984333333  0.9427929
  6     0.01000000  0.7790427  0.99307692  0.055444444  0.9448353
  6     0.06157895  0.7790427  0.96634615  0.187333333  0.8149662
  6     0.11315789  0.7790427  0.94435897  0.270555556  0.7348051
  6     0.16473684  0.7790427  0.91288462  0.344000000  0.6673470
  6     0.21631579  0.7790427  0.88641026  0.407111111  0.6117095
  6     0.26789474  0.7790427  0.86846154  0.447000000  0.5779579
  6     0.31947368  0.7790427  0.84673077  0.494111111  0.5396124
  6     0.37105263  0.7790427  0.82307692  0.546444444  0.5015516
  6     0.42263158  0.7790427  0.80839744  0.589555556  0.4692258
  6     0.47421053  0.7790427  0.79596154  0.631000000  0.4391926
  6     0.52578947  0.7790427  0.77262821  0.678555556  0.4138135
  6     0.57736842  0.7790427  0.74307692  0.701666667  0.4175200
  6     0.62894737  0.7790427  0.71634615  0.731444444  0.4163918
  6     0.68052632  0.7790427  0.67737179  0.762444444  0.4256076
  6     0.73210526  0.7790427  0.62750000  0.793555556  0.4477242
  6     0.78368421  0.7790427  0.56974359  0.823000000  0.4837436
  6     0.83526316  0.7790427  0.50096154  0.863222222  0.5320990
  6     0.88684211  0.7790427  0.38891026  0.907444444  0.6296889
  6     0.93842105  0.7790427  0.26282051  0.943444444  0.7446714
  6     0.99000000  0.7790427  0.07897436  0.979444444  0.9225327
  7     0.01000000  0.7700573  0.98993590  0.062555556  0.9378630
  7     0.06157895  0.7700573  0.96410256  0.198222222  0.8042344
  7     0.11315789  0.7700573  0.94282051  0.277000000  0.7283853
  7     0.16473684  0.7700573  0.91141026  0.337888889  0.6728997
  7     0.21631579  0.7700573  0.89057692  0.398888889  0.6172305
  7     0.26789474  0.7700573  0.86865385  0.448000000  0.5758275
  7     0.31947368  0.7700573  0.84756410  0.518111111  0.5165345
  7     0.37105263  0.7700573  0.81397436  0.553666667  0.4988456
  7     0.42263158  0.7700573  0.79301282  0.595888889  0.4731259
  7     0.47421053  0.7700573  0.77750000  0.637444444  0.4466730
  7     0.52578947  0.7700573  0.75935897  0.672555556  0.4283081
  7     0.57736842  0.7700573  0.73596154  0.694444444  0.4262712
  7     0.62894737  0.7700573  0.70628205  0.719777778  0.4279288
  7     0.68052632  0.7700573  0.66660256  0.753111111  0.4379496
  7     0.73210526  0.7700573  0.62602564  0.779444444  0.4571197
  7     0.78368421  0.7700573  0.57391026  0.809444444  0.4876240
  7     0.83526316  0.7700573  0.50846154  0.854000000  0.5285283
  7     0.88684211  0.7700573  0.41589744  0.896333333  0.6052326
  7     0.93842105  0.7700573  0.27897436  0.939222222  0.7291190
  7     0.99000000  0.7700573  0.07820513  0.978333333  0.9233842
  8     0.01000000  0.7732393  0.98602564  0.087222222  0.9134807
  8     0.06157895  0.7732393  0.95461538  0.232888889  0.7713436
  8     0.11315789  0.7732393  0.93583333  0.294000000  0.7133411
  8     0.16473684  0.7732393  0.91070513  0.351111111  0.6622734
  8     0.21631579  0.7732393  0.88410256  0.405000000  0.6141184
  8     0.26789474  0.7732393  0.86602564  0.455555556  0.5705896
  8     0.31947368  0.7732393  0.84435897  0.510333333  0.5251777
  8     0.37105263  0.7732393  0.82115385  0.549333333  0.4998088
  8     0.42263158  0.7732393  0.79826923  0.585555556  0.4785706
  8     0.47421053  0.7732393  0.77173077  0.622666667  0.4604409
  8     0.52578947  0.7732393  0.75615385  0.652666667  0.4450510
  8     0.57736842  0.7732393  0.73903846  0.682555556  0.4317961
  8     0.62894737  0.7732393  0.70878205  0.719000000  0.4281105
  8     0.68052632  0.7732393  0.67532051  0.745555556  0.4374357
  8     0.73210526  0.7732393  0.62455128  0.775444444  0.4605302
  8     0.78368421  0.7732393  0.56916667  0.811555556  0.4903707
  8     0.83526316  0.7732393  0.50647436  0.850555556  0.5320458
  8     0.88684211  0.7732393  0.42583333  0.893111111  0.5966581
  8     0.93842105  0.7732393  0.30621795  0.930111111  0.7038483
  8     0.99000000  0.7732393  0.10147436  0.974444444  0.9003396

DPM was used to select the optimal model using the smallest value.
The final values used for the model were mtry = 3 and threshold = 0.6289474.
